,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,statistical_murder_flag,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,geocoded_column,:id,:version,:created_at,:updated_at,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,location_desc,perp_age_group,perp_sex,perp_race
805,25713837,2006-12-11T00:00:00.000,22:34:00,BROOKLYN,79,0,True,25-44,M,BLACK,1000042.375000000000000,189331.687500000000000,40.686342642000056,-73.943058652999980,"{'type': 'Point', 'coordinates': [-73.94305865299998, 40.68634264200006]}",row-8nua~unkg-d4sn,rv-krph~mump~4ija,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,GROCERY/BODEGA,18-24,M,BLACK
806,25713834,2006-12-11T00:00:00.000,07:49:00,BROOKLYN,77,0,True,25-44,M,BLACK,1004602.750000000000000,184162.062500000000000,40.672143884000036,-73.926630861999968,"{'type': 'Point', 'coordinates': [-73.92663086199997, 40.672143884000036]}",row-4q4h_fgfj~vwp5,rv-raq7_f4w6_4eji,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,49,17615,16,,UNKNOWN,M,BLACK
807,25713835,2006-12-11T00:00:00.000,15:55:00,BROOKLYN,73,0,False,18-24,M,BLACK HISPANIC,1009247.062500000000000,182073.375000000000000,40.666399010000077,-73.909896116999960,"{'type': 'Point', 'coordinates': [-73.90989611699996, 40.66639901000008]}",row-hh65_gdee~r4tv,rv-8vhu_rpvf_u27i,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,46,17614,55,SMALL MERCHANT,UNKNOWN,M,UNKNOWN
808,25713833,2006-12-10T00:00:00.000,23:58:00,BROOKLYN,75,0,True,25-44,M,BLACK,1017119.437500000000000,183909.343750000000000,40.671412605000057,-73.881510144999936,"{'type': 'Point', 'coordinates': [-73.88151014499994, 40.67141260500006]}",row-s69g.sxgx-hqwm,rv-e9kp_xxr6_w6vt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45,,,,
809,25701537,2006-12-10T00:00:00.000,01:53:00,QUEENS,113,0,False,18-24,M,BLACK,1041888.375000000000000,187382.640625000000000,40.680819389000078,-73.792190963999985,"{'type': 'Point', 'coordinates': [-73.79219096399999, 40.68081938900008]}",row-zxzb_3cte_i5vv,rv-vu87-8izx.gn3b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,71,24671,41,,UNKNOWN,M,BLACK
810,25701539,2006-12-10T00:00:00.000,23:59:00,BROOKLYN,73,0,True,18-24,M,BLACK,1008427.437500000000000,183517.718750000000000,40.670365686000025,-73.912845385999958,"{'type': 'Point', 'coordinates': [-73.91284538599996, 40.670365686000025]}",row-3v3x_xqg3.7crk,rv-zd97-p5qh-6b95,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,46,17614,55,,,,
811,25701536,2006-12-10T00:00:00.000,01:37:00,BRONX,46,0,False,<18,M,BLACK,1011881.000000000000000,250411.000000000000000,40.853960274000030,-73.900120874999971,"{'type': 'Point', 'coordinates': [-73.90012087499997, 40.85396027400003]}",row-6shn.d5ff.exgf,rv-pcpp-h374-8zng,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,29,10935,6,,,,
812,25713833,2006-12-10T00:00:00.000,23:58:00,BROOKLYN,75,0,False,18-24,M,BLACK,1017119.437500000000000,183909.343750000000000,40.671412605000057,-73.881510144999936,"{'type': 'Point', 'coordinates': [-73.88151014499994, 40.67141260500006]}",row-ibm6.2gt6.vkze,rv-mxhd~wbby.ni9x,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45,,,,
813,25713833,2006-12-10T00:00:00.000,23:58:00,BROOKLYN,75,0,False,25-44,M,BLACK,1017119.437500000000000,183909.343750000000000,40.671412605000057,-73.881510144999936,"{'type': 'Point', 'coordinates': [-73.88151014499994, 40.67141260500006]}",row-632a_tkj3_2can,rv-7yf3.9eki-a8dn,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45,,,,
814,25713831,2006-12-10T00:00:00.000,19:53:00,BROOKLYN,79,0,True,45-64,M,BLACK,997446.375000000000000,188937.421875000000000,40.685264723000046,-73.952419856999938,"{'type': 'Point', 'coordinates': [-73.95241985699994, 40.685264723000046]}",row-v64e.c4rc.ckb9,rv-6aik_7e2r_vz7f,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,,,,
815,25701536,2006-12-10T00:00:00.000,01:37:00,BRONX,46,0,False,18-24,M,BLACK HISPANIC,1011881.000000000000000,250411.000000000000000,40.853960274000030,-73.900120874999971,"{'type': 'Point', 'coordinates': [-73.90012087499997, 40.85396027400003]}",row-f2b7-ri53_w295,rv-yick-3vzj.5t7d,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,29,10935,6,,,,
816,25713833,2006-12-10T00:00:00.000,23:58:00,BROOKLYN,75,0,True,18-24,M,BLACK,1017119.437500000000000,183909.343750000000000,40.671412605000057,-73.881510144999936,"{'type': 'Point', 'coordinates': [-73.88151014499994, 40.67141260500006]}",row-ra7u-4ydn_y6y9,rv-4b3b~h96e-m5j2,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17215,45,,,,
817,25701538,2006-12-10T00:00:00.000,05:30:00,BROOKLYN,83,0,False,<18,M,BLACK,1007141.000000000000000,194593.781250000000000,40.700770356000078,-73.917445169999951,"{'type': 'Point', 'coordinates': [-73.91744516999995, 40.70077035600008]}",row-md2s.5hdi-t9yx,rv-k9a3_t8p6~p445,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,37,53,13828,42,,,,
818,25689177,2006-12-09T00:00:00.000,04:35:00,BRONX,42,0,False,25-44,M,BLACK,1009965.562500000000000,239045.609375000000000,40.822771375000059,-73.907088370999986,"{'type': 'Point', 'coordinates': [-73.90708837099999, 40.82277137500006]}",row-h3in~srs4~5mdz,rv-pixu_dw73-g2jt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,10934,34,,UNKNOWN,M,BLACK
819,25689178,2006-12-09T00:00:00.000,22:45:00,MANHATTAN,30,0,False,25-44,M,BLACK HISPANIC,999769.000000000000000,241772.000000000000000,40.830278340000064,-73.943923323999968,"{'type': 'Point', 'coordinates': [-73.94392332399997, 40.83027834000006]}",row-bmny~qde5~xci3,rv-da8f-rptm-ji9d,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,23,19,12428,37,,UNKNOWN,M,BLACK
820,25674499,2006-12-08T00:00:00.000,01:22:00,BRONX,40,2,False,25-44,M,WHITE HISPANIC,1007164.125000000000000,239139.906250000000000,40.823037905000035,-73.917209935999949,"{'type': 'Point', 'coordinates': [-73.91720993599995, 40.823037905000035]}",row-2zwp.y9ey~acps,rv-fwtb~9ncv~7qs8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,23,10929,49,MULTI DWELL - PUBLIC HOUS,UNKNOWN,M,UNKNOWN
821,25658626,2006-12-07T00:00:00.000,04:35:00,MANHATTAN,34,0,True,25-44,M,WHITE HISPANIC,1005423.625000000000000,254031.468750000000000,40.863915219000035,-73.923451553999939,"{'type': 'Point', 'coordinates': [-73.92345155399994, 40.863915219000035]}",row-98b9_si58-8wjz,rv-bi92.c8b2_wvzr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,39,22,13092,47,MULTI DWELL - APT BUILD,UNKNOWN,M,UNKNOWN
822,25658630,2006-12-07T00:00:00.000,20:20:00,BRONX,40,0,False,25-44,M,BLACK,1006249.000000000000000,237448.015625000000000,40.818396470000039,-73.920521938999968,"{'type': 'Point', 'coordinates': [-73.92052193899997, 40.81839647000004]}",row-twg6.ga72.4wu9,rv-js3w.zdda-7dfv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,23,10929,49,,18-24,M,BLACK
823,25658629,2006-12-07T00:00:00.000,13:58:00,BROOKLYN,69,2,False,25-44,M,BLACK,1010887.250000000000000,175380.718750000000000,40.648024362000058,-73.904010277999987,"{'type': 'Point', 'coordinates': [-73.90401027799999, 40.64802436200006]}",row-mnkw~7ssg~4ag2,rv-kb3h~7att~vsr6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,42,13827,5,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK
824,25674498,2006-12-07T00:00:00.000,22:10:00,MANHATTAN,25,0,False,18-24,M,BLACK,1000214.687500000000000,232023.390625000000000,40.803520348000063,-73.942336014999967,"{'type': 'Point', 'coordinates': [-73.94233601499997, 40.80352034800006]}",row-ftk8.gpe9.k38d,rv-w26m-5jaw-ze9f,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,36,16,13093,7,,,,
825,25658630,2006-12-07T00:00:00.000,20:20:00,BRONX,40,0,False,25-44,M,BLACK,1006249.000000000000000,237448.015625000000000,40.818396470000039,-73.920521938999968,"{'type': 'Point', 'coordinates': [-73.92052193899997, 40.81839647000004]}",row-vyn5-bwix~qccp,rv-mdf8.w6ex.fmu6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,43,23,10929,49,,<18,M,BLACK
826,25640834,2006-12-06T00:00:00.000,19:43:00,BROOKLYN,77,0,False,25-44,M,WHITE,1005440.750000000000000,184756.078125000000000,40.673772356000029,-73.923608050999974,"{'type': 'Point', 'coordinates': [-73.92360805099997, 40.67377235600003]}",row-mi62.3rg8~uviq,rv-6dqq_cyru~wb4x,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,17,49,13516,16,,,,
827,25658628,2006-12-06T00:00:00.000,20:32:00,BRONX,47,0,False,18-24,M,WHITE HISPANIC,1023616.812500000000000,260168.250000000000000,40.880696400000033,-73.857640985999979,"{'type': 'Point', 'coordinates': [-73.85764098599998, 40.88069640000003]}",row-ij73~e6zz~j9f4,rv-gqiw-vb6e-8wtk,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,30,11605,29,GROCERY/BODEGA,UNKNOWN,M,UNKNOWN
828,25658624,2006-12-06T00:00:00.000,23:44:00,BRONX,47,0,False,18-24,M,BLACK,1026260.875000000000000,260958.953125000000000,40.882854441000063,-73.848074439999948,"{'type': 'Point', 'coordinates': [-73.84807443999995, 40.88285444100006]}",row-5kdu_mf63_uq7s,rv-72ri-txqv_xkvr,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,2,30,11275,29,MULTI DWELL - APT BUILD,UNKNOWN,M,UNKNOWN
829,25640832,2006-12-05T00:00:00.000,16:50:00,QUEENS,101,2,False,<18,M,BLACK,1053493.500000000000000,161530.234375000000000,40.609777213000029,-73.750615191999941,"{'type': 'Point', 'coordinates': [-73.75061519199994, 40.60977721300003]}",row-4n4w-mp6c~ar7t,rv-2ug4_amtq_xcv9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,59,20529,51,MULTI DWELL - PUBLIC HOUS,,,
830,25625019,2006-12-05T00:00:00.000,09:13:00,BRONX,43,0,True,18-24,M,BLACK,1020183.187500000000000,239282.796875000000000,40.823386732000074,-73.870169772999986,"{'type': 'Point', 'coordinates': [-73.87016977299999, 40.823386732000074]}",row-ji4x_24pi-cn55,rv-pait~ix7b_73uj,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,31,26,11611,58,GROCERY/BODEGA,UNKNOWN,U,UNKNOWN
831,25625020,2006-12-05T00:00:00.000,17:29:00,BRONX,44,0,False,<18,M,WHITE HISPANIC,1010036.625000000000000,246475.312500000000000,40.843163557000025,-73.906803054999955,"{'type': 'Point', 'coordinates': [-73.90680305499995, 40.843163557000025]}",row-muj2.zjie~9ygn,rv-am4y_rnaz_fcvc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,22,27,10935,50,MULTI DWELL - APT BUILD,18-24,F,BLACK
832,25640831,2006-12-05T00:00:00.000,00:19:00,BROOKLYN,77,0,False,25-44,F,BLACK,994500.750000000000000,184864.390625000000000,40.674089076000030,-73.963046959999986,"{'type': 'Point', 'coordinates': [-73.96304695999999, 40.67408907600003]}",row-s4cn.dh2u~k9yn,rv-3s9t~b3ir~i7q6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,49,13829,16,,,,
833,25640828,2006-12-05T00:00:00.000,22:03:00,BROOKLYN,79,0,True,25-44,M,BLACK,999880.250000000000000,190399.359375000000000,40.689273444000037,-73.943640751999965,"{'type': 'Point', 'coordinates': [-73.94364075199996, 40.68927344400004]}",row-nyyq-9r8i.q3kb,rv-q3bs~b7kt.ykxt,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,18181,69,,25-44,M,BLACK
834,25625020,2006-12-05T00:00:00.000,17:29:00,BRONX,44,0,False,25-44,M,WHITE HISPANIC,1010036.625000000000000,246475.312500000000000,40.843163557000025,-73.906803054999955,"{'type': 'Point', 'coordinates': [-73.90680305499995, 40.843163557000025]}",row-i2iq-7y4y-8gdq,rv-jfmw~g2ca_zbga,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,27,10935,50,MULTI DWELL - APT BUILD,18-24,M,BLACK
835,25625020,2006-12-05T00:00:00.000,17:29:00,BRONX,44,0,False,<18,M,WHITE HISPANIC,1010036.625000000000000,246475.312500000000000,40.843163557000025,-73.906803054999955,"{'type': 'Point', 'coordinates': [-73.90680305499995, 40.843163557000025]}",row-uysi~bkpf_smy3,rv-dwiy_ntvm-ppah,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,27,10935,50,MULTI DWELL - APT BUILD,25-44,M,BLACK
836,25625020,2006-12-05T00:00:00.000,17:29:00,BRONX,44,0,False,25-44,M,WHITE HISPANIC,1010036.625000000000000,246475.312500000000000,40.843163557000025,-73.906803054999955,"{'type': 'Point', 'coordinates': [-73.90680305499995, 40.843163557000025]}",row-8kcs_pz3b.wmh7,rv-7aj4~29dp-2rv8,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,27,10935,50,MULTI DWELL - APT BUILD,25-44,M,BLACK
837,25640830,2006-12-05T00:00:00.000,13:00:00,BROOKLYN,73,2,False,<18,F,BLACK,1009725.812500000000000,182306.140625000000000,40.667036535000079,-73.908169518999955,"{'type': 'Point', 'coordinates': [-73.90816951899996, 40.66703653500008]}",row-3yha_2wf9-i78n,rv-3kzi.t2fk~im7b,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,17,46,17614,55,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK HISPANIC
838,25625019,2006-12-05T00:00:00.000,09:13:00,BRONX,43,0,False,18-24,M,BLACK,1020183.187500000000000,239282.796875000000000,40.823386732000074,-73.870169772999986,"{'type': 'Point', 'coordinates': [-73.87016977299999, 40.823386732000074]}",row-ikcr~bmbj.ree3,rv-jdmk-rzcr_76di,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,31,26,11611,58,GROCERY/BODEGA,UNKNOWN,U,UNKNOWN
839,25625020,2006-12-05T00:00:00.000,17:29:00,BRONX,44,0,False,25-44,M,WHITE HISPANIC,1010036.625000000000000,246475.312500000000000,40.843163557000025,-73.906803054999955,"{'type': 'Point', 'coordinates': [-73.90680305499995, 40.843163557000025]}",row-jj9d.3kmk.kmyw,rv-trgx-a7p8_59ae,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,27,10935,50,MULTI DWELL - APT BUILD,18-24,F,BLACK
840,25625020,2006-12-05T00:00:00.000,17:29:00,BRONX,44,0,False,<18,M,WHITE HISPANIC,1010036.625000000000000,246475.312500000000000,40.843163557000025,-73.906803054999955,"{'type': 'Point', 'coordinates': [-73.90680305499995, 40.843163557000025]}",row-p8hz~tti8~p6kf,rv-d6sp.jxbw-4xyy,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,27,10935,50,MULTI DWELL - APT BUILD,18-24,M,BLACK
841,25625019,2006-12-05T00:00:00.000,09:13:00,BRONX,43,0,True,25-44,M,BLACK,1020183.187500000000000,239282.796875000000000,40.823386732000074,-73.870169772999986,"{'type': 'Point', 'coordinates': [-73.87016977299999, 40.823386732000074]}",row-k9vm-7v3r-k6ub,rv-yjbs~wy7u~hud9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,31,26,11611,58,GROCERY/BODEGA,UNKNOWN,U,UNKNOWN
842,25625019,2006-12-05T00:00:00.000,09:13:00,BRONX,43,0,False,25-44,M,BLACK,1020183.187500000000000,239282.796875000000000,40.823386732000074,-73.870169772999986,"{'type': 'Point', 'coordinates': [-73.87016977299999, 40.823386732000074]}",row-kk4e-p2qr~g3d8,rv-p5bd.ewck_nre9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,31,26,11611,58,GROCERY/BODEGA,UNKNOWN,U,UNKNOWN
843,25607887,2006-12-04T00:00:00.000,19:30:00,MANHATTAN,24,2,False,25-44,M,BLACK HISPANIC,993870.312500000000000,230202.953125000000000,40.798532929000032,-73.965254893999941,"{'type': 'Point', 'coordinates': [-73.96525489399994, 40.79853292900003]}",row-fy46-auks.yv5w,rv-cej9~f2e3~ni2n,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,15,12422,20,MULTI DWELL - PUBLIC HOUS,25-44,M,BLACK
844,25607888,2006-12-04T00:00:00.000,20:26:00,BROOKLYN,67,0,True,25-44,M,BLACK,997897.062500000000000,175676.906250000000000,40.648866875000067,-73.950821673999940,"{'type': 'Point', 'coordinates': [-73.95082167399994, 40.64886687500007]}",row-t25b~8a7y_3iyc,rv-7ici-v6ct-hj76,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,11,40,13510,61,,,,
845,25607887,2006-12-04T00:00:00.000,19:30:00,MANHATTAN,24,2,False,18-24,M,BLACK,993870.312500000000000,230202.953125000000000,40.798532929000032,-73.965254893999941,"{'type': 'Point', 'coordinates': [-73.96525489399994, 40.79853292900003]}",row-bhbv~chqe.8ciq,rv-xsv7.ppen_8mie,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,4,23,15,12422,20,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK
846,25607886,2006-12-04T00:00:00.000,17:34:00,BROOKLYN,75,0,False,18-24,M,BLACK,1013250.062500000000000,181402.062500000000000,40.664544200000080,-73.895469657999968,"{'type': 'Point', 'coordinates': [-73.89546965799997, 40.66454420000008]}",row-eq78~r4cn~6d8w,rv-9fr6-qw8w~5dfd,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17214,45,,UNKNOWN,M,UNKNOWN
847,25607887,2006-12-04T00:00:00.000,19:30:00,MANHATTAN,24,2,False,25-44,M,BLACK HISPANIC,993870.312500000000000,230202.953125000000000,40.798532929000032,-73.965254893999941,"{'type': 'Point', 'coordinates': [-73.96525489399994, 40.79853292900003]}",row-c67s_khpy_fjvz,rv-ds5e-nmty_wdi5,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,23,15,12422,20,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK
848,25607889,2006-12-04T00:00:00.000,21:30:00,BRONX,40,2,False,18-24,M,BLACK HISPANIC,1005513.500000000000000,235739.765625000000000,40.813709605000042,-73.923184613999979,"{'type': 'Point', 'coordinates': [-73.92318461399998, 40.81370960500004]}",row-47ft_ty9t-2h98,rv-ftj4.7umg.2j2e,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,35,23,10929,49,MULTI DWELL - PUBLIC HOUS,<18,M,BLACK
849,25607887,2006-12-04T00:00:00.000,19:30:00,MANHATTAN,24,2,False,18-24,M,BLACK,993870.312500000000000,230202.953125000000000,40.798532929000032,-73.965254893999941,"{'type': 'Point', 'coordinates': [-73.96525489399994, 40.79853292900003]}",row-x3rf~ufry-7dji,rv-qjia-pewv~g3v9,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,4,23,15,12422,20,MULTI DWELL - PUBLIC HOUS,25-44,M,BLACK
850,25586128,2006-12-03T00:00:00.000,19:12:00,BRONX,42,0,True,25-44,M,BLACK,1012545.062500000000000,241310.750000000000000,40.828980653000031,-73.897758816999954,"{'type': 'Point', 'coordinates': [-73.89775881699995, 40.82898065300003]}",row-xmex-vixg~q5tc,rv-iv28.stfm.z2ji,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,25,10937,34,COMMERCIAL BLDG,,,
851,25586129,2006-12-03T00:00:00.000,18:45:00,BROOKLYN,75,2,False,18-24,M,BLACK,1012960.062500000000000,182221.609375000000000,40.666794619000029,-73.896511481999937,"{'type': 'Point', 'coordinates': [-73.89651148199994, 40.66679461900003]}",row-cgsk-jss2.dih8,rv-seg6~6kt2~m3tc,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,25,47,17214,45,MULTI DWELL - PUBLIC HOUS,,,
852,25586125,2006-12-03T00:00:00.000,02:02:00,QUEENS,103,0,False,<18,M,BLACK,1041070.812500000000000,193697.875000000000000,40.698158496000076,-73.795085344999961,"{'type': 'Point', 'coordinates': [-73.79508534499996, 40.698158496000076]}",row-a5py~rcfj_asz3,rv-vzwt-c8fh-bf3z,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,46,61,24668,41,,UNKNOWN,M,BLACK
853,25586126,2006-12-03T00:00:00.000,03:05:00,BRONX,41,0,False,25-44,M,BLACK,1012519.000000000000000,238408.000000000000000,40.821013516000050,-73.897865221999950,"{'type': 'Point', 'coordinates': [-73.89786522199995, 40.82101351600005]}",row-trjs~74wj~p3en,rv-wfui_x4hu-hyyx,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,43,24,10937,8,,,,
854,25586130,2006-12-03T00:00:00.000,21:30:00,BRONX,46,0,False,25-44,M,BLACK,1012077.000000000000000,249073.609375000000000,40.850288920000025,-73.899417924999966,"{'type': 'Point', 'coordinates': [-73.89941792499997, 40.850288920000025]}",row-tguj~frys-tusa,rv-6fdq_qu4z~kpjv,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,29,10935,6,MULTI DWELL - APT BUILD,UNKNOWN,U,UNKNOWN
855,25586127,2006-12-03T00:00:00.000,03:27:00,BRONX,44,0,False,18-24,M,WHITE HISPANIC,1006434.000000000000000,244344.000000000000000,40.837323511000079,-73.919830756999943,"{'type': 'Point', 'coordinates': [-73.91983075699994, 40.83732351100008]}",row-8zxx_8mhx~u7p2,rv-yjnn.6ztn_hzen,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,42,27,10930,50,,UNKNOWN,M,BLACK
856,25586130,2006-12-03T00:00:00.000,21:30:00,BRONX,46,0,False,25-44,M,BLACK,1012077.000000000000000,249073.609375000000000,40.850288920000025,-73.899417924999966,"{'type': 'Point', 'coordinates': [-73.89941792499997, 40.850288920000025]}",row-6gnz_ewyp_r4tx,rv-nzwr_v6xg.3ymi,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,22,29,10935,6,MULTI DWELL - APT BUILD,UNKNOWN,M,BLACK
857,25574776,2006-12-02T00:00:00.000,01:16:00,BROOKLYN,90,2,True,25-44,M,BLACK,1000919.187500000000000,195651.578125000000000,40.703687668000043,-73.939881478999951,"{'type': 'Point', 'coordinates': [-73.93988147899995, 40.70368766800004]}",row-2czu~ghwc-rtes,rv-acnr_73qa~cvq6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,30,56,17213,36,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK
858,25574778,2006-12-02T00:00:00.000,14:05:00,QUEENS,101,2,False,18-24,M,BLACK,1053493.500000000000000,161530.234375000000000,40.609777213000029,-73.750615191999941,"{'type': 'Point', 'coordinates': [-73.75061519199994, 40.60977721300003]}",row-6h4p.rzyx~5tuc,rv-hyhz~s2b7-k997,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,3,47,59,20529,51,MULTI DWELL - PUBLIC HOUS,,,
859,25607879,2006-12-02T00:00:00.000,18:26:00,BROOKLYN,79,0,True,45-64,M,BLACK,1001420.062500000000000,187356.437500000000000,40.680918466000037,-73.938096139999971,"{'type': 'Point', 'coordinates': [-73.93809613999997, 40.68091846600004]}",row-j3ez_ewt6-j3es,rv-c4s4-bjk9-w536,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,49,51,17618,69,PVT HOUSE,18-24,M,BLACK
860,25574779,2006-12-02T00:00:00.000,17:46:00,BRONX,45,0,False,45-64,M,BLACK,1031194.937500000000000,256988.062500000000000,40.871930726000073,-73.830258893999940,"{'type': 'Point', 'coordinates': [-73.83025889399994, 40.87193072600007]}",row-y359_di2i_vi4k,rv-bdbd-3bje~sadf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,5,2,28,12344,43,MULTI DWELL - APT BUILD,18-24,M,BLACK
861,25574776,2006-12-02T00:00:00.000,01:16:00,BROOKLYN,90,2,True,25-44,M,BLACK,1000919.187500000000000,195651.578125000000000,40.703687668000043,-73.939881478999951,"{'type': 'Point', 'coordinates': [-73.93988147899995, 40.70368766800004]}",row-gsjh~mq8z.qs3y,rv-wbv3.4eeb-4wgf,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,2,30,56,17213,36,MULTI DWELL - PUBLIC HOUS,18-24,M,BLACK HISPANIC
862,25607881,2006-12-02T00:00:00.000,07:02:00,BRONX,49,0,True,25-44,M,WHITE,1028035.625000000000000,250719.031250000000000,40.854740392000053,-73.841723203999948,"{'type': 'Point', 'coordinates': [-73.84172320399995, 40.85474039200005]}",row-w2dn.3pq6-pstg,rv-saax-3xwj_9ja6,2024-04-23T13:36:19.239Z,2024-04-23T13:36:34.986Z,5,12,32,11270,59,,UNKNOWN,U,UNKNOWN
863,25574775,2006-12-01T00:00:00.000,22:26:00,BROOKLYN,63,0,False,25-44,M,WHITE,1004271.000000000000000,164762.000000000000000,40.618895663000046,-73.927884375999952,"{'type': 'Point', 'coordinates': [-73.92788437599995, 40.618895663000046]}",row-zqq6_i9bk.vz9a,rv-7snm-3k2v-4qne,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,8,38,13825,5,,25-44,M,WHITE
864,25559789,2006-12-01T00:00:00.000,17:00:00,BROOKLYN,75,0,False,25-44,M,WHITE,1018863.250000000000000,187814.625000000000000,40.682125066000026,-73.875203813999974,"{'type': 'Point', 'coordinates': [-73.87520381399997, 40.682125066000026]}",row-qa4d-p9zn-st6y,rv-wkz4-7ynm~rt26,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,37,47,17215,45,STORE UNCLASSIFIED,25-44,M,WHITE HISPANIC
865,25559790,2006-12-01T00:00:00.000,20:54:00,BROOKLYN,71,0,False,18-24,M,BLACK,997456.937500000000000,181411.234375000000000,40.664607016000048,-73.952396517999944,"{'type': 'Point', 'coordinates': [-73.95239651799994, 40.66460701600005]}",row-txsd_uvbm_m564,rv-aiye.7n97.xrix,2024-04-23T13:36:19.239Z,2024-04-23T13:36:30.560Z,2,48,44,13509,17,MULTI DWELL - APT BUILD,UNKNOWN,M,BLACK
